C19orf60	1103	0.679057116953762
CRLF1	1792	0.671316964285714
OSBPL7	3743	0.612343040341972
TMEM98	1939	0.561629706034038
MAP3K14	3970	0.601511335012594
ABCC8	4981	0.581208592652078
CCL3	1177	0.508071367884452
SYNRG	14115	0.43705278072972
CACNG3	3088	0.543717616580311
TMEM132A	3446	0.677307022634939
AP2B1	5761	0.466932824162472
ZNF263	3298	0.555184960582171
CX3CL1	3316	0.598311218335344
SPATA20	4763	0.618517740919588
CACNA1G	8935	0.602014549524343
TNFRSF12A	1033	0.641819941916747
DLX6	2201	0.498409813721036
MAP3K9	5602	0.562120671188861
RALA	3665	0.447203274215553
BAIAP2L1	5194	0.51463226800154
KDM7A	9430	0.387062566277837
ETV1	9791	0.387396588703912
AGK	6450	0.408217054263566
ALDH3B1	2857	0.606580329016451
TTC22	6055	0.56729975227085
PHTF2	8644	0.355506709856548
FARP2	7922	0.486998232769503
GGCT	2493	0.423184917769755
DBF4	4441	0.379419049763567
TBXA2R	2428	0.626853377265239
IFRD1	6510	0.404915514592934
LGALS14	1082	0.477818853974122
COX10	3030	0.486468646864686
GTF2IRD1	6498	0.581717451523546
PAF1	2234	0.547448522829006
VPS41	7803	0.400486992182494
ARHGAP44	4256	0.552396616541353
ELAC2	5948	0.541694687289845
SCIN	4682	0.439769329346433
MYH13	6022	0.523746263699768
ADIPOR2	4018	0.473369835739174
CDKL3	3364	0.386147443519619
PRSS21	1165	0.605150214592275
MARK4	5299	0.59445178335535
PROM1	7371	0.464794464794465
CCDC124	988	0.660931174089069
CEACAM21	2525	0.534653465346535
PAFAH1B1	5650	0.423008849557522
NOS2	4206	0.560865430337613
DNAH9	14439	0.515201883786966
KIAA0100	6965	0.518305814788227
GAS7	8876	0.523659305993691
TRAPPC6A	794	0.633501259445844
MATK	2550	0.656078431372549
CD79B	1272	0.60062893081761
SCN4A	7806	0.574814245452216
ST7L	7494	0.434881238323993
PAX6	10712	0.458457804331591
RPUSD1	1922	0.661810613943809
RHBDF1	5104	0.622452978056426
LUC7L	6176	0.470693005181347
CACNA2D2	6319	0.584269662921348
BAIAP3	4593	0.645329849771391
TSR3	1043	0.692233940556088
PIGQ	5901	0.652262328418912
CRAMP1L	6966	0.575940281366638
TEAD3	3054	0.596267190569745
SELE	4219	0.424271154301967
DNAJC11	3664	0.512554585152838
MYLIP	3033	0.464556544675239
E2F2	5401	0.564710238844658
PSMB1	2289	0.422455220620358
JARID2	5929	0.503457581379659
CAMK1G	2676	0.536248131539611
CDK11A	5291	0.562464562464562
NADK	5672	0.592031029619182
TFAP2B	6149	0.482842738656692
DLEC1	6935	0.564383561643836
CYTH3	5808	0.543388429752066
ADAM22	12396	0.398676992578251
SYPL1	2794	0.434502505368647
CYB561	3435	0.587772925764192
SPAG9	11928	0.414319248826291
CELSR3	13873	0.612052187702732
AASS	4591	0.420605532563712
PLEKHG6	3671	0.612367202397167
SS18L2	1188	0.453703703703704
MPND	1645	0.649240121580547
MGST1	1139	0.398595258999122
CRY1	3255	0.476190476190476
PGLYRP1	697	0.622668579626973
NFIX	5799	0.598723917916882
ST3GAL1	8730	0.523253150057274
MMP25	3218	0.650714729645743
IL32	1192	0.588087248322148
PKD1	17857	0.658845270762166
MAPK8IP2	3677	0.670655425618711
MED24	4546	0.575010998680158
RHOBTB2	4691	0.576636111703262
HEATR5B	8227	0.41315181718731
SEC62	7828	0.36765457332652
RPS20	2864	0.433659217877095
CSDE1	4829	0.411886518948022
UBE3C	9218	0.456606639184205
REV3L	12305	0.389597724502235
MASP2	4268	0.554123711340206
FAM76A	3897	0.416730818578394
TRAF3IP3	7745	0.447901872175597
POMT2	5017	0.562288220051824
VTA1	3486	0.364314400458979
MLXIPL	4815	0.618899273104881
BAZ1B	7053	0.476960158797675
RANBP9	3157	0.484637313905607
ETV7	2369	0.607429295061207
SPRTN	5157	0.389567578049253
METTL13	3843	0.498829039812646
DYRK4	1816	0.48568281938326
ZNF207	13695	0.367360350492881
UQCRC1	3236	0.583436341161928
STARD3NL	4348	0.444802207911684
CD9	2153	0.48862052949373
HHATL	2407	0.571250519318654
NCAPD2	5547	0.525329006670272
IFFO1	4851	0.593692022263451
GIPR	2011	0.60169070114371
PHF7	3690	0.514092140921409
SEMA3G	5011	0.585312312911594
NISCH	9161	0.584870647309246
STAB1	10462	0.621487287325559
FUZ	1675	0.604179104477612
SLC6A13	3034	0.525049439683586
ZNF200	3657	0.47005742411813
CD4	3173	0.546801134572959
LRRC23	2493	0.540713999197754
HFE	5675	0.433303964757709
SCMH1	4316	0.506487488415199
FYN	6828	0.456795547744581
HIVEP2	9520	0.464810924369748
TCEB3	4621	0.49880978143259
LYPLA2	2196	0.620218579234973
CLCN6	6488	0.529593094944513
MRC2	5983	0.636971419020558
NME2	1252	0.710862619808307
SLC6A7	4262	0.605584232754575
TSPAN9	4974	0.578407720144753
BTBD7	9583	0.426797453824481
APBA3	2297	0.666086199390509
MKS1	2395	0.541544885177453
ABHD5	3002	0.466355762824783
AKAP8L	2127	0.594264221908792
MBTD1	6687	0.390907731419172
UTP18	2864	0.426675977653631
RNF216	7628	0.517173571054012
TTC19	5168	0.446787925696594
PTBP1	3281	0.577567814690643
DPF1	4671	0.60715050310426
SYT7	4524	0.583333333333333
LARS2	5393	0.51103282032264
PIK3C2A	8115	0.371534195933457
PLAUR	1978	0.551567239635996
ANLN	5934	0.40175261206606
WIZ	6886	0.636944525123439
RABGAP1	7615	0.411556139198949
QPCTL	1458	0.61042524005487
PPP5C	3666	0.582924168030551
CEP68	6246	0.479026577009286
MAP4K3	6070	0.37825370675453
ZBTB32	1316	0.625379939209726
TYROBP	557	0.603231597845601
TMEM159	2193	0.505243958048336
BRCA1	8461	0.43103652050585
ERCC1	1394	0.59038737446198
CD22	3283	0.551020408163265
SEMA3B	5767	0.635859198890238
LTF	4261	0.530391926777752
EXTL3	12815	0.505345298478346
ELOVL5	3783	0.425059476605868
ALOX5	3671	0.588395532552438
CALCOCO1	3123	0.548831252001281
UBR7	3627	0.452164323132065
MAP4K5	4397	0.402092335683421
EHD3	4636	0.538826574633305
PSMC4	1433	0.547103977669225
MAN2B2	8898	0.574511126095752
SLC7A14	5382	0.46413972500929
CLDN11	5841	0.465502482451635
SLC25A39	1121	0.63871543264942
MVP	2877	0.610705596107056
NUB1	5241	0.476817401259302
PGM3	6721	0.389674155631602
RWDD2A	1349	0.429948109710897
CLK1	3465	0.398268398268398
POLR3B	4218	0.438122332859175
ANGEL1	4109	0.543197858359698
RNF14	4605	0.431704668838219
DDX11	4263	0.579404175463289
HEBP1	1079	0.484708063021316
GPRC5A	2849	0.547911547911548
CD6	1736	0.639400921658986
TACC3	4508	0.603371783496007
UFL1	4392	0.369535519125683
POLA2	2478	0.527845036319613
ZC3H3	3277	0.649374427830333
CAPN1	3007	0.610575324243432
ACPP	4193	0.435249224898641
MDH1	4802	0.40420658059142
SLC30A9	4302	0.377731287773129
MTMR11	4570	0.510065645514223
COX15	4186	0.448399426660296
CCDC88C	9080	0.57488986784141
YAF2	4309	0.352750058018102
ZMYND11	5296	0.428436555891239
DPEP1	1880	0.621276595744681
BID	4314	0.530366249420491
MATR3	14564	0.407648997528152
NPC1L1	5258	0.583111449220236
XYLT2	3667	0.611126261248977
STMN4	3314	0.508750754375377
NUDCD3	6864	0.534090909090909
ISL1	2913	0.479917610710608
CHDH	3733	0.591749263327083
IL20RA	4647	0.449967721110394
CLCA4	3378	0.377442273534636
GLT8D1	3383	0.43895950339935
ATP2C1	7807	0.395030101191239
SRCIN1	7207	0.622034133481338
IGF1	8087	0.369481884505997
RALBP1	4528	0.49469964664311
RUFY3	6453	0.434526576785991
SLC11A1	8676	0.573766712770862
WWTR1	7618	0.403255447624048
AGPS	8143	0.364730443325556
ATP1A2	6428	0.530647168637212
TTC27	3185	0.435478806907378
ZNF582	2297	0.407488027862429
VSIG2	1432	0.583798882681564
PHLDB1	6248	0.605793854033291
MARCO	2079	0.568542568542569
CYP24A1	3972	0.449899295065458
PRDM11	2232	0.55241935483871
SNAI2	2282	0.436897458369851
CD74	3184	0.588881909547739
HGF	7960	0.35929648241206
ZRANB1	5227	0.393342261335374
NCDN	4567	0.604773374206262
GPR124	5442	0.662991547225285
CCT8L1P	2034	0.558013765978368
ZFP64	7178	0.541097798829758
MNAT1	2635	0.366982922201139
SAMD4A	2509	0.561179752889597
RUNX3	4523	0.574176431571966
MRE11A	5268	0.373576309794989
PLEKHB1	2916	0.584362139917695
SERPINB1	3094	0.483839689722043
SLC7A9	1772	0.527088036117382
SPAST	5213	0.395549587569538
NRXN3	8209	0.473017419904982
OSBPL5	5019	0.635983263598326
AQR	5843	0.414855382508985
CPS1	10444	0.412677135197242
RTFDC1	3269	0.451514224533496
GABRA1	5494	0.390061885693484
NLRP2	3563	0.530451866404715
SLC45A4	8543	0.572398454875337
RNF10	3861	0.522662522662523
ZNF839	3325	0.54406015037594
ZDHHC6	2404	0.419717138103161
GRAMD1B	2951	0.526940020332091
RNH1	2225	0.632808988764045
NDUFS1	5434	0.428965771071034
RB1CC1	7615	0.378069599474721
ERP44	4854	0.388957560774619
ALAS1	2536	0.51813880126183
BIRC3	5212	0.349961627014582
AKAP11	8945	0.370933482392398
GLRX2	1299	0.445727482678984
SNAPC1	2638	0.37338893100834
DERA	1930	0.433678756476684
STRAP	1937	0.447083118224058
ABCC2	6232	0.452021822849807
DEF6	2582	0.60573199070488
PLEKHO1	5410	0.543068391866913
GCLM	5374	0.38537402307406
UBR2	8898	0.418296246347494
EHD2	3583	0.615685180016746
DEPDC1	6619	0.341441305333132
CCDC28A	1392	0.451867816091954
RRAGD	5072	0.431388012618297
HSF2	2707	0.403768008865903
PHF20	7812	0.451868919610855
HSD17B6	1512	0.448412698412698
NR1H3	4156	0.555101058710298
TYMP	2858	0.617214835549335
NCAPH2	3277	0.599633811412878
TOMM34	2062	0.53443258971872
SEC63	8683	0.38385350685247
KPNA6	6813	0.473506531630706
VIM	4346	0.514265991716521
RTEL1-TNFRSF6B	9091	0.63370366296337
FAS	3242	0.395434916718075
RNASET2	7786	0.510917030567686
CD44	6675	0.438501872659176
KCNG1	2164	0.578558225508318
AGPAT4	8705	0.475358989086732
SLAMF7	4643	0.462847297006246
BTN3A1	5547	0.475211826212367
MIPEP	3323	0.466145049653927
PRKCH	3586	0.5
INSRR	5019	0.610280932456665
IFNGR1	2616	0.388379204892966
B4GALT7	4927	0.606454231784047
SH2D2A	2512	0.59156050955414
VRK2	3061	0.453773276706958
TNFRSF1B	3783	0.593973037272006
VEZT	5778	0.368639667705088
POU2F2	4610	0.571583514099783
BRD9	9172	0.548081116441343
SNX1	8221	0.449701982727162
TBPL1	2106	0.468186134852802
ARNTL2	1894	0.422914466737064
BCLAF1	7705	0.364308890330954
SLC39A9	4193	0.429286906749344
ANK1	9977	0.58304099428686
IBSP	1033	0.466602129719264
TFB1M	1804	0.445676274944568
RABEP1	5387	0.424540560608873
NUP160	5659	0.434882488072098
BAK1	2283	0.587823039859834
IKZF2	12281	0.366256819477241
GRN	2305	0.620390455531453
FAM13B	6084	0.390039447731755
ARHGAP31	9384	0.496483375959079
NR2E3	2769	0.550740339472734
CENPQ	1745	0.336389684813754
SARS	3836	0.485662148070907
RANBP3	3354	0.604353011329755
ARID4A	6979	0.394469121650666
TSSC1	5775	0.531774891774892
PNPLA6	4610	0.638177874186551
IFT88	4926	0.392813641900122
ALG1	1294	0.584234930448223
ZCCHC8	2862	0.444095038434661
ABCF2	4448	0.533273381294964
CHPF2	4023	0.609246830723341
FUT8	5666	0.428873985174726
UBA6	8323	0.346749969962754
GAB2	6128	0.538674934725849
ATP6V0A1	4160	0.515625
PIAS1	2278	0.450834064969271
SLC4A7	9637	0.365673964926844
APBA2	4672	0.560787671232877
UHRF1	4219	0.55605593742593
MAP2K3	3148	0.589263024142313
TMSB10	483	0.53416149068323
ASTE1	2981	0.450184501845018
RNF19A	5831	0.434745326702109
PEX3	2650	0.370566037735849
GABARAPL2	1002	0.446107784431138
SH3YL1	9800	0.432040816326531
FAM136A	2799	0.488031439799929
VCL	5707	0.480637813211845
DEPDC1B	3806	0.379926431949553
DAPK2	2694	0.533036377134373
NSMAF	6165	0.432927818329278
ADSS	3779	0.406192114315957
STAP1	1655	0.386706948640483
TIMP2	5229	0.550583285523045
RFC1	6718	0.417386126823459
TBC1D23	5168	0.378482972136223
CUL3	11028	0.364889372506347
MYOM2	7062	0.515576323987539
ZZZ3	9008	0.382992895204263
USP2	4081	0.579269786816957
CASR	5391	0.516230754961974
TUBG2	1815	0.591184573002755
RPL26L1	1114	0.50359066427289
FLT4	8852	0.624943515589697
NSUN2	5506	0.475118053033055
FBXO42	8984	0.453918076580588
MFAP3	7061	0.415097011754709
MRI1	2908	0.539889958734525
METTL1	1825	0.556712328767123
AGA	2675	0.394392523364486
PI4K2B	7332	0.393071467539553
BOD1L1	15885	0.417437834435002
MAT2B	5156	0.383824670287044
EDC4	4751	0.597137444748474
TRIO	17515	0.505852126748501
VCAN	13975	0.417388193202147
CLEC16A	11944	0.524698593436035
MSR1	7812	0.381976446492576
CDH1	4946	0.486453699959563
SKIV2L2	6097	0.409545678202395
DNAH5	16475	0.440789074355083
ZFYVE16	11740	0.363032367972743
FAM65A	4172	0.605944391179291
C6	4805	0.431217481789802
RAI14	7443	0.436114469971786
SOX30	1974	0.448328267477204
PNKP	1715	0.643148688046647
BEST2	1908	0.605345911949686
PHLPP2	7973	0.451022199924746
SPDL1	4777	0.401716558509525
STAU2	8998	0.388641920426761
PQLC2	6025	0.580414937759336
CTNS	3357	0.563002680965147
RTN4R	3339	0.668763102725367
PHF23	2034	0.556047197640118
CDH10	3660	0.413934426229508
INPP4A	9830	0.492472024415056
RAB27B	7003	0.351420819648722
PSMA4	1262	0.407290015847861
MYO16	8595	0.479930191972077
LSG1	4746	0.457016434892541
PARP3	2928	0.581967213114754
TNC	8386	0.533627474362032
THAP3	2653	0.58876743309461
FAM65C	6009	0.579131303045432
TDP1	3791	0.457135320495911
AIFM2	5137	0.530854584387775
C2orf83	1945	0.427763496143959
SPATA7	3658	0.376981957353745
MED17	3497	0.439519588218473
RETSAT	4537	0.523032841084417
CAPG	2607	0.608362102032988
AP2S1	890	0.596629213483146
USH2A	20258	0.430447230723665
ZPBP	2643	0.41316685584563
TG	11036	0.527818050018123
ADAM28	9351	0.386268848251524
BARX2	1767	0.529145444255801
DCUN1D1	8412	0.352710413694722
JADE2	9873	0.564266180492252
ZIC2	3301	0.586791881248107
LCP2	7108	0.441333708497468
TRIT1	2651	0.449641644662392
ADRB1	2862	0.575122292103424
CUL7	4968	0.586151368760064
CTNNA1	8495	0.478987639788111
CNTLN	8357	0.384468110565993
HSPA5	3908	0.460337768679631
DSG2	5481	0.423462871738734
PREX2	12272	0.38730443285528
WDR37	5681	0.499207885935575
YTHDC2	10989	0.368186368186368
ATP6V1H	5092	0.433228593872742
POLR2B	5184	0.412808641975309
FAM214A	4218	0.377430061640588
ARAP2	8449	0.388803408687419
TPR	9975	0.412832080200501
KIAA0556	6803	0.561075995884169
DTNBP1	3079	0.51477752517051
C12orf4	3786	0.390649762282092
FAM184B	6017	0.497257769652651
MAP4	14907	0.484671630777487
GOPC	4539	0.392597488433576
ROS1	7515	0.418363273453094
USP28	4631	0.433167782336428
HDAC9	10529	0.421217589514674
TSPAN17	4757	0.593020811435779
NOP16	2281	0.474791758000877
CC2D2A	7595	0.44331797235023
RRM2B	5554	0.386208138278718
ZNF800	5793	0.433454168824443
TNFRSF17	1118	0.434704830053667
SNX29	5130	0.514619883040936
LMO3	4137	0.375876238820401
MRPS10	2110	0.41563981042654
GUCA1A	1789	0.540525433202907
RSF1	14988	0.378769682412597
VPS13D	20021	0.455122121772139
CELF2	9863	0.424921423501977
FAM120A	7057	0.446081904491994
R3HDM1	7815	0.448240563019834
COL9A2	4151	0.63791857383763
KITLG	5474	0.352575812933869
ERCC8	3217	0.391047559838359
ADAMTS6	8619	0.418378002088409
H6PD	9117	0.56487879785017
VAMP3	2586	0.436194895591647
PER3	5754	0.448905109489051
TNFRSF9	2284	0.436077057793345
EPN3	4002	0.609445277361319
LTBP1	7332	0.506410256410256
RCN1	2515	0.465606361829026
ELN	6377	0.585071350164654
RFC2	2180	0.525688073394495
ARID1B	14248	0.494104435710275
CLPTM1L	6558	0.579597438243367
NEDD4L	9625	0.455688311688312
HEXB	4399	0.419186178676972
PTCD2	3385	0.428951255539143
JKAMP	2420	0.375206611570248
DKK3	2770	0.554512635379061
ARHGEF5	5432	0.561671575846834
NFE2L3	3686	0.465545306565383
MCUR1	1826	0.527382256297919
LIMA1	3851	0.430018177096858
LETMD1	2171	0.476738830032243
SLC4A8	6316	0.468176060797973
LAMC3	7630	0.627391874180865
PTGER3	9284	0.382055148642826
TNIP3	3780	0.414285714285714
MAPK9	8887	0.416000900191291
COL23A1	3878	0.637699845281073
BCAR1	3639	0.660071448200055
FAM160A2	3491	0.598395875107419
HERPUD1	2182	0.520164986251146
HOMER3	1519	0.658327847267939
RAD51	2407	0.488159534690486
POLQ	9406	0.414628960238146
PIK3CB	6892	0.398868253047011
CYBA	551	0.676950998185118
THOC3	3437	0.481815536805353
HEBP2	1301	0.58032282859339
MPHOSPH9	3713	0.387018583355777
PLEKHA5	5040	0.423412698412698
PRSS8	1950	0.63025641025641
SIKE1	5894	0.374109263657957
RRP12	6544	0.577475550122249
FNIP2	10878	0.417907703621989
MSMO1	2892	0.393499308437068
TTC17	3757	0.463933989885547
ALX4	5653	0.579338404387051
FSTL4	6706	0.537280047718461
FOXN3	4452	0.490116801437556
AKR7A2	1781	0.600224592925323
MRTO4	2808	0.560897435897436
NNAT	1209	0.575682382133995
USE1	870	0.582758620689655
MCF2L2	19253	0.456344465797538
NRIP2	2748	0.542940320232897
LAMA3	10683	0.504633529907329
AP5M1	3260	0.380981595092025
ANAPC4	7494	0.370696557245797
KCNQ1	3480	0.631896551724138
TRAPPC3	3313	0.504980380319952
THRAP3	4746	0.476401179941003
PHPT1	1527	0.651604453176162
ENTPD2	2633	0.645271553361185
LY75	3780	0.382539682539683
ARID4B	9332	0.40387912558937
OPN3	1789	0.541643376187814
SDCCAG8	5259	0.421943335234836
PTPRN	8045	0.560223741454319
HHAT	4272	0.48876404494382
KIF1B	17792	0.443401528776978
FOXC1	3447	0.533507397737163
TBC1D22A	5305	0.575306314797361
SYNE2	22754	0.428671881866925
PLEKHH1	6536	0.531364749082007
ATP9A	8317	0.498016111578694
FAM168A	1793	0.562744004461796
RELT	3871	0.606303280805993
GALC	4241	0.4248997877859
NOP58	3237	0.392338585109669
SZRD1	3917	0.546336482001532
KCNH2	5877	0.655266292326017
CUL1	3573	0.450321858382312
FAM114A2	6533	0.391550589315781
CYFIP2	10102	0.507919223916056
TAB2	5431	0.411158166083594
GINM1	2268	0.417548500881834
EIF2AK2	10338	0.384116850454633
USP36	5403	0.571349250416435
KMT2C	23819	0.44057265208447
MCOLN3	6623	0.408274195983693
CCDC85A	3705	0.482860998650472
PUM2	6858	0.406532516768737
MRPL43	2254	0.548358473824312
ITIH4	1398	0.552217453505007
ITIH1	4379	0.560173555606303
C4orf27	1436	0.389275766016713
ZFR	6731	0.407071757539742
NPFFR2	2539	0.451752658526979
PHF21B	5798	0.593825457054157
TRAF1	6324	0.546015180265655
RC3H2	11492	0.385050469892099
PCGF2	900	0.601111111111111
IL17RB	3038	0.466425279789335
TRAF3IP2	5796	0.476535541752933
DCBLD2	11060	0.396473779385172
SOAT1	6917	0.3946797744687
PKP2	4439	0.470376210858301
F7	3792	0.592035864978903
GDI2	3811	0.436893203883495
PRDM1	6369	0.451405244151358
ATG5	3930	0.385750636132316
TMCC3	5867	0.446906425771263
PITHD1	2186	0.492680695333943
MTA3	10060	0.491351888667992
USP13	8440	0.445023696682464
ATP11B	8573	0.37944710136475
LAMC2	6543	0.50099342809109
CDK14	6642	0.406202950918398
SEC61A1	4353	0.54399264874799
PPP1R12A	5944	0.394515477792732
RASGRF1	7331	0.532669485745464
CAMK2B	8159	0.61858070842015
CROCC	12280	0.616368078175896
POLR3E	3796	0.516859852476291
ATP2B4	9721	0.467030140932003
ZC3H11A	9700	0.390721649484536
RIOK2	5269	0.365534256974758
YIPF1	2077	0.482908040442947
NDC1	5135	0.407400194741967
DGKG	10814	0.443961531348252
FLYWCH1	5733	0.644688644688645
UNKL	3426	0.637478108581436
TBXAS1	5894	0.494570749915168
PARP12	6285	0.489737470167064
ALDH18A1	3756	0.498136315228967
TARBP1	7743	0.451892031512334
PET112	10351	0.469036808037871
MXD1	3537	0.43652813118462
CDK17	4041	0.403118040089087
DNAJC25	2228	0.359066427289048
SLC2A3	5795	0.455737704918033
PSD	5609	0.653235870921733
CTDP1	3770	0.627851458885942
YBX3	1974	0.544072948328267
STYK1	2995	0.460434056761269
WNK1	10571	0.487938700217576
RPS17P5	408	0.477941176470588
CCAR1	4698	0.406555981268625
OGFR	4702	0.640153126329222
GNA15	2132	0.621482176360225
CREB3L3	2586	0.596287703016241
PIGV	3382	0.525724423418096
PTPRU	6256	0.614929667519182
SNRNP40	3978	0.429612870789341
RIMBP2	6330	0.498736176935229
COL11A1	8265	0.457229280096794
QSER1	9484	0.379164909320962
MPC1	1528	0.424738219895288
ACAA1	4910	0.523421588594705
BCAT1	8270	0.37956469165659
HDAC7	10210	0.593535749265426
LZTS1	5706	0.602348405187522
PRDM6	2846	0.539704848910752
SPAG4	2240	0.622767857142857
NCKAP1	6764	0.399024246008279
MRPS35	1866	0.406216505894962
GUCY1B3	3724	0.429914070891515
SFSWAP	3245	0.555624036979969
TNK2	11007	0.630326156082493
MON2	10463	0.384880053521934
CDH3	4365	0.559908361970218
GPBP1	5380	0.367843866171004
DGAT2	2452	0.560766721044046
ZNF112	3735	0.405622489959839
CS	2976	0.488575268817204
LTK	3371	0.648175615544349
MRPS24	2613	0.507845388442403
ELMO2	6634	0.47588182092252
WAPAL	7280	0.404120879120879
VMP1	2047	0.425012212994626
APPBP2	6468	0.386054421768707
POLD1	3527	0.64984406010774
SEZ6	4229	0.5980137148262
EIF4B	3742	0.457776590058792
SLC6A16	2967	0.506572295247725
GLTSCR1	5739	0.685833768949294
SPHK2	4195	0.632419547079857
RPL18	749	0.590120160213618
CA11	1579	0.594046865104497
ISOC2	1170	0.641880341880342
U2AF2	3130	0.613099041533546
EPN1	3262	0.635806253832005
MED29	3565	0.543338008415147
AHRR	7434	0.569679849340866
GPC1	6514	0.647374884863371
ADCK1	2308	0.558058925476603
HAGH	1382	0.615050651230101
RNF4	7048	0.516174801362088
CASP8	6966	0.395779500430663
LIMCH1	10862	0.449548886024673
ASUN	2970	0.423569023569024
TM7SF3	3370	0.453115727002967
SPA17	911	0.402854006586169
TSPAN32	3652	0.641292442497262
WISP2	4981	0.54025296125276
ST3GAL6	5592	0.427753934191702
ATP2C2	3139	0.550175215036636
NGFR	3948	0.631205673758865
CDON	8112	0.457347140039448
TAF2	6198	0.384478864149726
HIPK2	15220	0.492838370565046
TNPO3	3936	0.482723577235772
MEF2BNB-MEF2B	3189	0.574474756977109
RFXANK	866	0.612009237875289
TMEM161A	1783	0.634885025238362
LPAR2	1792	0.61328125
CTSA	2864	0.579958100558659
SUGP2	4409	0.524381946019506
SLC12A2	10664	0.385971492873218
SNX24	3824	0.432792887029289
EYA2	3570	0.541456582633053
CNN2	2454	0.60757946210269
ABCA7	6900	0.645797101449275
SNCAIP	7140	0.463305322128852
DDX20	5131	0.393295653868642
BTBD1	3297	0.421595389748256
FAR2	1918	0.438998957247132
BCAS1	8328	0.46097502401537
CHI3L2	1699	0.490876986462625
SBNO2	5448	0.670521292217327
PMS1	4734	0.384875369666244
HMG20B	3857	0.654135338345865
CALCRL	5415	0.334810710987996
TAF11	1448	0.468232044198895
ANKS1A	7101	0.552034924658499
AP3D1	5050	0.592079207920792
ZNF76	6789	0.561643835616438
SLC9A3R2	2174	0.672953081876725
NTHL1	909	0.621562156215622
UHRF1BP1	9817	0.470917795660589
GNAI3	3206	0.386150966936993
IPO5	7712	0.436203319502075
OAT	3344	0.410885167464115
WDR3	4120	0.427184466019417
PKN2	6831	0.369492021665935
WDR18	1551	0.655061250805932
TRAM2	6908	0.495946728430805
NTN1	6383	0.61726460911797
GLP2R	5716	0.488803358992302
MCM10	5455	0.441429880843263
DGKA	3150	0.528888888888889
ERBB3	6158	0.518837284832738
ANKRD44	9199	0.438525926731166
KARS	2185	0.477345537757437
ADAT1	1869	0.502942750133761
PDIA5	3562	0.536777091521617
